State,Year,Quarter,Product Name,Units Reimbursed,percent
HI,1996,4,PREDNISONE,0.0,0.0
MI,1996,3,PREDNISONE,0.0,0.0
LA,1996,4,PREDNISONE,0.0,0.0
WI,1996,3,PREDNISONE,0.0,0.0
UT,1996,4,PREDNISONE,0.0,0.0
NM,1996,2,PREDNISONE,0.0,0.0
FL,1996,1,PREDNISONE,0.0,0.0
LA,1996,1,PREDNISONE,0.0,0.0
KY,1996,2,PREDNISONE,0.0,0.0
MI,1996,3,PREDNISONE,0.0,0.0
LA,1996,3,PREDNISONE,0.0,0.0
DC,1996,3,PREDNISONE,0.0,0.0
CA,1996,3,PREDNISONE,0.0,0.0
NM,1996,3,PREDNISONE,0.0,0.0
IA,1996,3,PREDNISONE,0.0,0.0
SD,1996,2,PREDNISONE,0.0,0.0
MS,1996,1,PREDNISONE,0.0,0.0
GA,1996,4,PREDNISONE,0.0,0.0
MS,1996,3,PREDNISONE,0.0,0.0
VA,1996,3,PREDNISONE,0.0,0.0
LA,1996,1,PREDNISONE,0.0,0.0
MS,1996,2,PREDNISONE,0.0,0.0
RI,1996,4,PREDNISONE,0.0,0.0
CA,1996,2,PREDNISONE,0.0,0.0
LA,1996,1,PREDNISONE,0.0,0.0
AR,1996,4,PREDNISONE,0.0,0.0
AR,1996,4,PREDNISONE,0.0,0.0
SD,1996,3,PREDNISONE,0.0,0.0
ND,1996,3,PREDNISONE,0.0,0.0
OH,1996,1,PREDNISONE,0.0,0.0
WV,1996,1,PREDNISONE,0.0,0.0
KY,1996,1,PREDNISONE,0.0,0.0
SC,1996,1,PREDNISONE,0.0,0.0
MI,1996,1,PREDNISONE,0.0,0.0
PA,1996,2,PREDNISONE,0.0,0.0
MN,1996,1,PREDNISONE,0.0,0.0
NE,1996,3,PREDNISONE,0.0,0.0
MO,1996,2,PREDNISONE,0.0,0.0
AK,1996,4,PREDNISONE,0.0,0.0
MT,1996,2,PREDNISONE,0.0,0.0
OK,1996,3,PREDNISONE,0.0,0.0
WA,1996,1,PREDNISONE,0.0,0.0
ME,1996,1,PREDNISONE,0.0,0.0
NC,1996,1,PREDNISONE,0.0,0.0
NV,1996,2,PREDNISONE,0.0,0.0
CT,1996,1,PREDNISONE,0.0,0.0
ME,1996,4,PREDNISONE,0.0,0.0
AR,1996,3,PREDNISONE,0.0,0.0
FL,1996,1,PREDNISONE,0.0,0.0
AK,1996,2,PREDNISONE,0.0,0.0
ID,1996,2,PREDNISONE,0.0,0.0
MA,1996,2,PREDNISONE,0.0,0.0
DC,1996,2,PREDNISONE,0.0,0.0
CT,1996,1,PREDNISONE,0.0,0.0
WI,1996,3,PREDNISONE,0.0,0.0
AK,1996,2,PREDNISONE,0.0,0.0
AK,1996,3,PREDNISONE,0.0,0.0
CT,1996,1,PREDNISONE,0.0,0.0
ME,1996,2,PREDNISONE,0.0,0.0
MO,1996,4,PREDNISONE,0.0,0.0
NY,1996,4,PREDNISONE,0.0,0.0
MD,1996,2,V-C FORTE,0.0,0.0
MD,1996,4,PREDNISONE,0.0,0.0
OH,1996,1,PREDNISONE,0.0,0.0
NY,1996,4,PREDNISONE,0.0,0.0
LA,1996,1,PREDNISONE,0.0,0.0
NE,1996,2,PREDNISONE,0.0,0.0
AR,1996,1,PREDNISONE,0.0,0.0
ID,1996,2,PREDNISONE,0.0,0.0
NJ,1996,3,PREDNISONE,0.0,0.0
MD,1996,3,PREDNISONE,0.0,0.0
FL,1996,2,PREDNISONE,0.0,0.0
WY,1996,4,PREDNISONE,0.0,0.0
OH,1996,3,PREDNISONE,0.0,0.0
FL,1996,1,PREDNISONE,0.0,0.0
NE,1996,2,PREDNISONE,0.0,0.0
MN,1996,3,PREDNISONE,0.0,0.0
NM,1996,4,PREDNISONE,0.0,0.0
DE,1996,1,PREDNISONE,0.0,0.0
HI,1996,3,PREDNISONE,0.0,0.0
MI,1996,3,PREDNISONE,0.0,0.0
CA,1996,2,CHLORHEXID,0.0,0.0
ME,1996,2,PREDNISONE,0.0,0.0
OR,1996,2,PREDNISONE,0.0,0.0
KY,1996,4,PREDNISONE,0.0,0.0
NH,1996,1,PREDNISONE,0.0,0.0
PA,1996,2,PREDNISONE,0.0,0.0
PA,1996,2,PREDNISONE,0.0,0.0
NC,1996,2,PREDNISONE,0.0,0.0
ME,1996,1,PREDNISONE,0.0,0.0
CT,1996,1,PREDNISONE,0.0,0.0
SC,1996,1,PREDNISONE,0.0,0.0
OH,1996,1,PREDNISONE,0.0,0.0
ND,1996,2,PREDNISONE,0.0,0.0
IA,1996,2,PREDNISONE,0.0,0.0
TX,1996,2,PREDNISONE,0.0,0.0
NM,1996,2,PREDNISONE,0.0,0.0
DC,1996,4,PREDNISONE,0.0,0.0
FL,1996,3,CHLORHEXID,0.0,0.0
DE,1996,3,PREDNISONE,0.0,0.0
SC,1996,3,PREDNISONE,0.0,0.0
NC,1996,1,PREDNISONE,0.0,0.0
NJ,1996,1,PREDNISONE,0.0,0.0
PA,1996,2,PREDNISONE,0.0,0.0
KY,1996,4,PREDNISONE,0.0,0.0
NY,1996,1,PREDNISONE,0.0,0.0
OH,1996,4,PREDNISONE,0.0,0.0
AK,1996,2,PREDNISONE,0.0,0.0
AL,1996,4,PREDNISONE,0.0,0.0
CA,1996,3,PREDNISONE,0.0,0.0
OK,1996,4,PREDNISONE,0.0,0.0
GA,1996,3,PREDNISONE,0.0,0.0
WY,1996,2,PREDNISONE,0.0,0.0
NC,1996,2,PREDNISONE,0.0,0.0
WY,1996,4,PREDNISONE,0.0,0.0
UT,1996,3,PREDNISONE,0.0,0.0
KY,1996,4,PREDNISONE,0.0,0.0
OR,1996,3,PREDNISONE,0.0,0.0
WI,1996,2,PREDNISONE,0.0,0.0
ID,1996,2,PREDNISONE,0.0,0.0
VT,1996,1,PREDNISONE,0.0,0.0
OR,1996,2,PREDNISONE,0.0,0.0
DE,1996,4,PREDNISONE,0.0,0.0
ND,1996,3,PREDNISONE,0.0,0.0
WA,1996,3,PREDNISONE,0.0,0.0
CA,1996,2,PREDNISONE,0.0,0.0
UT,1996,4,PREDNISONE,0.0,0.0
AL,1996,2,PREDNISONE,0.0,0.0
CT,1996,2,PREDNISONE,0.0,0.0
CA,1996,2,PREDNISONE,0.0,0.0
NM,1996,1,PREDNISONE,0.0,0.0
DE,1996,4,PREDNISONE,0.0,0.0
NM,1996,2,PREDNISONE,0.0,0.0
NY,1996,3,PREDNISONE,0.0,0.0
MI,1996,3,PREDNISONE,0.0,0.0
SC,1996,3,PREDNISONE,0.0,0.0
AL,1996,3,PREDNISONE,0.0,0.0
KY,1996,2,PREDNISONE,0.0,0.0
IL,1996,4,PREDNISONE,0.0,0.0
ID,1996,3,PREDNISONE,0.0,0.0
NH,1996,1,PREDNISONE,0.0,0.0
DC,1996,2,PREDNISONE,0.0,0.0
UT,1996,1,PREDNISONE,0.0,0.0
AR,1996,3,PREDNISONE,0.0,0.0
WY,1996,2,PREDNISONE,0.0,0.0
GA,1996,3,PREDNISONE,0.0,0.0
AL,1996,3,PREDNISONE,0.0,0.0
HI,1996,1,CHLORHEXID,0.0,0.0
WI,1996,4,PREDNISONE,0.0,0.0
WI,1996,3,PREDNISONE,0.0,0.0
SD,1996,3,PREDNISONE,0.0,0.0
MO,1996,4,PREDNISONE,0.0,0.0
UT,1996,1,PREDNISONE,0.0,0.0
NC,1996,2,PREDNISONE,0.0,0.0
IL,1996,4,PREDNISONE,0.0,0.0
PA,1996,3,PREDNISONE,0.0,0.0
AL,1996,1,PREDNISONE,0.0,0.0
IN,1996,2,PREDNISONE,0.0,0.0
HI,1996,1,PREDNISONE,0.0,0.0
NM,1996,3,PREDNISONE,0.0,0.0
LA,1996,1,PREDNISONE,0.0,0.0
VA,1996,4,PREDNISONE,0.0,0.0
PA,1996,4,PREDNISONE,0.0,0.0
WY,1996,1,PREDNISONE,0.0,0.0
NY,1996,1,PREDNISONE,0.0,0.0
MN,1996,1,PREDNISONE,0.0,0.0
MT,1996,4,PREDNISONE,0.0,0.0
NM,1996,4,PREDNISONE,0.0,0.0
FL,1996,3,PREDNISONE,0.0,0.0
SD,1996,1,PREDNISONE,0.0,0.0
WA,1996,3,PREDNISONE,0.0,0.0
IL,1996,1,PREDNISONE,0.0,0.0
MS,1996,1,PREDNISONE,0.0,0.0
IN,1996,3,PREDNISONE,0.0,0.0
KY,1996,4,PREDNISONE,5912.0,0.0
PA,1996,2,PREDNISONE,0.0,0.0
WV,1996,1,PREDNISONE,0.0,0.0
OH,1996,3,CHLORHEXID,369130.0,0.0
CA,1996,1,PREDNISONE,7838.0,0.0
MS,1996,3,PREDNISONE,855.0,0.0
PA,1996,3,PREDNISONE,48528.0,0.0
CA,1996,2,PREDNISONE,3490.0,0.0
IA,1996,3,PREDNISONE,13856.0,0.0
CT,1996,1,PREDNISONE,3072.0,0.0
CA,1996,4,PREDNISONE,18366.0,0.0
AL,1996,4,PREDNISONE,0.0,0.0
ND,1996,2,PREDNISONE,0.0,0.0
MN,1996,1,PREDNISONE,711.0,0.0
IL,1996,4,PREDNISONE,17918.0,0.0
MS,1996,2,PREDNISONE,1207.0,0.0
MI,1996,3,PREDNISONE,0.0,0.0
MD,1996,3,PREDNISONE,12115.0,0.0
MT,1996,2,PREDNISONE,1448.0,0.0
HI,1996,1,PREDNISONE,0.0,0.0
NC,1996,3,PREDNISONE,81882.0,0.0
PA,1996,1,PREDNISONE,3892.0,0.0
LA,1996,3,PREDNISONE,0.0,0.0
NY,1996,1,PREDNISONE,4657.0,0.0
MT,1996,3,PREDNISONE,310.0,0.0
ND,1996,2,PREDNISONE,758.0,0.0
IL,1996,4,PREDNISONE,4341.0,0.0
OR,1996,4,PREDNISONE,3840.0,0.0
UT,1996,3,PREDNISONE,5750.0,0.0
HI,1996,2,PREDNISONE,0.0,0.0
KY,1996,2,PREDNISONE,5895.0,0.0
MN,1996,2,PREDNISONE,0.0,0.0
SC,1996,4,PREDNISONE,1819.0,0.0
WA,1996,3,PREDNISONE,1210.0,0.0
IL,1996,4,PREDNISONE,18785.0,0.0
CT,1996,4,PREDNISONE,0.0,0.0
VA,1996,3,PREDNISONE,1887.0,0.0
AL,1996,2,PREDNISONE,0.0,0.0
ND,1996,4,PREDNISONE,0.0,0.0
MN,1996,4,PREDNISONE,0.0,0.0
UT,1996,1,PREDNISONE,938.0,0.0
KS,1996,4,PREDNISONE,6785.0,0.0
GA,1996,3,PREDNISONE,2525.0,0.0
WY,1996,3,PREDNISONE,594.0,0.0
CO,1996,2,PREDNISONE,1517.0,0.0
DE,1996,4,PREDNISONE,389.0,0.0
WY,1996,4,PREDNISONE,1046.0,0.0
FL,1996,3,PREDNISONE,8729.0,0.0
TX,1996,1,PREDNISONE,0.0,0.0
GA,1996,3,PREDNISONE,3870.0,0.0
UT,1996,2,PREDNISONE,1292.0,0.0
NJ,1996,1,PREDNISONE,379.0,0.0
ID,1996,3,PREDNISONE,0.0,0.0
PA,1996,1,PREDNISONE,2658.0,0.0
WY,1996,4,PREDNISONE,0.0,0.0
KS,1996,3,PREDNISONE,4368.0,0.0
MN,1996,4,PREDNISONE,0.0,0.0
LA,1996,1,PREDNISONE,5232.0,0.0
CA,1996,1,PREDNISONE,1182.0,0.0
WI,1996,4,PREDNISONE,1147.0,0.0
MT,1996,1,PREDNISONE,3297.0,0.0
DC,1996,4,PREDNISONE,775.0,0.0
IA,1996,2,PREDNISONE,953.0,0.0
NC,1996,3,PREDNISONE,22623.0,0.0
PA,1996,4,PREDNISONE,3918.0,0.0
MA,1996,1,PREDNISONE,1645.0,0.0
PA,1996,2,PREDNISONE,85627.0,0.0
RI,1996,4,PREDNISONE,3562.0,0.0
AR,1996,1,PREDNISONE,0.0,0.0
IA,1996,3,PREDNISONE,316.0,0.0
AL,1996,2,PREDNISONE,0.0,0.0
OR,1996,3,PREDNISONE,0.0,0.0
KS,1996,3,PREDNISONE,0.0,0.0
OH,1996,4,PREDNISONE,706.0,0.0
CA,1996,1,PREDNISONE,1861.0,0.0
SC,1996,3,PREDNISONE,1150.0,0.0
CO,1996,3,PREDNISONE,0.0,0.0
GA,1996,2,PREDNISONE,0.0,0.0
TX,1996,1,PREDNISONE,10165.0,0.0
KY,1996,1,PREDNISONE,0.0,0.0
GA,1996,3,PREDNISONE,343.0,0.0
NC,1996,2,PREDNISONE,354.0,0.0
MD,1996,3,PREDNISONE,9173.0,0.0
AK,1996,4,PREDNISONE,0.0,0.0
CO,1996,1,PREDNISONE,2867.0,0.0
NJ,1996,4,PREDNISONE,1542.0,0.0
AR,1996,2,PREDNISONE,0.0,0.0
SC,1996,1,PREDNISONE,0.0,0.0
NY,1996,4,PREDNISONE,0.0,0.0
NY,1996,2,PREDNISONE,2780.0,0.0
OH,1996,1,PREDNISONE,4949.0,0.0
MO,1996,2,PREDNISONE,3290.0,0.0
MI,1996,3,PREDNISONE,4257.0,0.0
WV,1996,4,PREDNISONE,729.0,0.0
NJ,1996,3,PREDNISONE,1978.0,0.0
IL,1996,2,PREDNISONE,800.0,0.0
MI,1996,3,PREDNISONE,5568.0,0.0
TX,1996,1,PREDNISONE,51345.0,0.0
SC,1996,3,PREDNISONE,0.0,0.0
NV,1996,2,PREDNISONE,0.0,0.0
MN,1996,4,PREDNISONE,1625.0,0.0
MT,1996,2,PREDNISONE,1858.0,0.0
LA,1996,4,PREDNISONE,3760.0,0.0
MI,1996,4,PREDNISONE,3948.0,0.0
SD,1996,1,PREDNISONE,0.0,0.0
VT,1996,4,PREDNISONE,1832.0,0.0
NJ,1996,3,PREDNISONE,2971.0,0.0
MO,1996,3,CHLORHEXID,105513.0,0.0
LA,1996,1,PREDNISONE,3945.0,0.0
MO,1996,4,PREDNISONE,0.0,0.0
MI,1996,3,PREDNISONE,9333.0,0.0
SC,1996,4,PREDNISONE,2601.0,0.0
MD,1996,2,PREDNISONE,0.0,0.0
NJ,1996,2,PREDNISONE,29312.0,0.0
GA,1996,4,PREDNISONE,0.0,0.0
MO,1996,2,PREDNISONE,1396.0,0.0
HI,1996,3,PREDNISONE,0.0,0.0
MA,1996,3,PREDNISONE,0.0,0.0
NJ,1996,1,PREDNISONE,505.0,0.0
PA,1996,3,PREDNISONE,7919.0,0.0
NM,1996,3,CHLORHEXID,110677.0,0.0
MT,1996,1,PREDNISONE,0.0,0.0
KY,1996,1,PREDNISONE,580.0,0.0
HI,1996,2,PREDNISONE,552.0,0.0
NY,1996,4,PREDNISONE,36022.0,0.0
MS,1996,4,PREDNISONE,0.0,0.0
MD,1996,1,PREDNISONE,0.0,0.0
VA,1996,2,PREDNISONE,0.0,0.0
RI,1996,3,PREDNISONE,1540.0,0.0
GA,1996,1,PREDNISONE,17310.0,0.0
PA,1996,3,PREDNISONE,2433.0,0.0
LA,1996,4,PREDNISONE,6893.0,0.0
DE,1996,1,PREDNISONE,0.0,0.0
GA,1996,4,PREDNISONE,0.0,0.0
SD,1996,4,PREDNISONE,0.0,0.0
ME,1996,1,PREDNISONE,0.0,0.0
AK,1996,3,PREDNISONE,0.0,0.0
WV,1996,2,PREDNISONE,2537.0,0.0
IL,1996,4,PREDNISONE,329.0,0.0
SC,1996,1,PREDNISONE,0.0,0.0
OK,1996,4,PREDNISONE,0.0,0.0
WV,1996,4,PREDNISONE,0.0,0.0
NJ,1996,2,PREDNISONE,406.0,0.0
MD,1996,2,PREDNISONE,0.0,0.0
NV,1996,1,PREDNISONE,0.0,0.0
VA,1996,1,PREDNISONE,2087.0,0.0
SC,1996,1,PREDNISONE,1222.0,0.0
MD,1996,3,PREDNISONE,0.0,0.0
KY,1996,4,PREDNISONE,2311.0,0.0
LA,1996,3,PREDNISONE,9863.0,0.0
NJ,1996,2,PREDNISONE,1658.0,0.0
KY,1996,2,PREDNISONE,17724.0,0.0
RI,1996,2,PREDNISONE,0.0,0.0
IA,1996,4,PREDNISONE,708.0,0.0
MS,1996,4,PREDNISONE,8821.0,0.0
MO,1996,4,PREDNISONE,2667.0,0.0
CO,1996,1,PREDNISONE,0.0,0.0
CT,1996,1,PREDNISONE,0.0,0.0
MO,1996,4,PREDNISONE,4218.0,0.0
MI,1996,2,PREDNISONE,1848.0,0.0
WI,1996,2,PREDNISONE,360.0,0.0
MA,1996,3,PREDNISONE,1665.0,0.0
NY,1996,3,PREDNISONE,16938.0,0.0
WY,1996,3,PREDNISONE,0.0,0.0
CA,1996,4,PREDNISONE,0.0,0.0
LA,1996,4,PREDNISONE,4814.0,0.0
ID,1996,4,PREDNISONE,456.0,0.0
VT,1996,1,PREDNISONE,0.0,0.0
PA,1996,3,PREDNISONE,3862.0,0.0
NE,1996,3,PREDNISONE,0.0,0.0
VA,1996,3,PREDNISONE,0.0,0.0
NM,1996,3,PREDNISONE,1958.0,0.0
HI,1996,2,PREDNISONE,0.0,0.0
GA,1996,4,AZITHROMYC,17668.0,0.0
NY,1996,1,PREDNISONE,2560.0,0.0
ND,1996,3,PREDNISONE,0.0,0.0
MS,1996,3,PREDNISONE,0.0,0.0
VA,1996,1,PREDNISONE,2484.0,0.0
MA,1996,1,PREDNISONE,0.0,0.0
MA,1996,3,PREDNISONE,493.0,0.0
SC,1996,1,PREDNISONE,200.0,0.0
OK,1996,2,PREDNISONE,3955.0,0.0
VA,1996,2,PREDNISONE,0.0,0.0
OR,1996,2,PREDNISONE,9513.0,0.0
MN,1996,3,PREDNISONE,14475.0,0.0
VA,1996,1,PREDNISONE,0.0,0.0
CO,1996,1,PREDNISONE,9925.0,0.0
GA,1996,1,PREDNISONE,3809.0,0.0
AK,1996,3,PREDNISONE,0.0,0.0
ND,1996,1,PREDNISONE,0.0,0.0
WV,1996,2,PREDNISONE,2425.0,0.0
MD,1996,1,PREDNISONE,2746.0,0.0
MO,1996,4,PREDNISONE,373.0,0.0
DE,1996,3,PREDNISONE,0.0,0.0
LA,1996,1,PREDNISONE,588.0,0.0
MN,1996,1,PREDNISONE,415.0,0.0
VA,1996,1,PREDNISONE,9741.0,0.0
OH,1996,3,PREDNISONE,30106.0,0.0
MD,1996,1,PREDNISONE,0.0,0.0
VA,1996,1,PREDNISONE,1059.0,0.0
IA,1996,3,PREDNISONE,0.0,0.0
NJ,1996,2,PREDNISONE,8495.0,0.0
LA,1996,1,PREDNISONE,0.0,0.0
NV,1996,1,PREDNISONE,0.0,0.0
MS,1996,3,PREDNISONE,4022.0,0.0
SC,1996,1,PREDNISONE,3941.0,0.0
OH,1996,4,PREDNISONE,2419.0,0.0
MA,1996,2,PREDNISONE,1800.0,0.0
WY,1996,2,PREDNISONE,0.0,0.0
WV,1996,1,PREDNISONE,494.0,0.0
FL,1996,2,PREDNISONE,1517.0,0.0
MD,1996,4,PREDNISONE,1061.0,0.0
SC,1996,3,PREDNISONE,0.0,0.0
VT,1996,2,PREDNISONE,1063.0,0.0
MS,1996,1,PREDNISONE,2646.0,0.0
PA,1996,2,PREDNISONE,4523.0,0.0
MN,1996,4,PREDNISONE,8681.0,0.0
GA,1996,4,PREDNISONE,0.0,0.0
PA,1996,4,PREDNISONE,972.0,0.0
CA,1996,2,PREDNISONE,83247.0,0.0
MD,1996,1,PREDNISONE,0.0,0.0
CT,1996,1,PREDNISONE,0.0,0.0
OH,1996,1,PREDNISONE,0.0,0.0
NE,1996,2,PREDNISONE,3373.0,0.0
WA,1996,3,PREDNISONE,763.0,0.0
MA,1996,1,PREDNISONE,2148.0,0.0
OH,1996,1,PREDNISONE,29416.0,0.0
TX,1996,1,PREDNISONE,1868.0,0.0
LA,1996,2,PREDNISONE,783.0,0.0
MD,1996,1,PREDNISONE,8513.0,0.0
FL,1996,4,PREDNISONE,0.0,0.0
OK,1996,2,PREDNISONE,1505.82,0.0
ND,1996,4,PREDNISONE,0.0,0.0
VT,1996,3,PREDNISONE,868.0,0.0
MS,1996,4,CHLORHEXID,0.0,0.0
GA,1996,4,AZITHROMYC,44797.0,0.0
NM,1996,2,PREDNISONE,0.0,0.0
KS,1996,4,PREDNISONE,0.0,0.0
MO,1996,4,PREDNISONE,1609.0,0.0
UT,1996,3,PREDNISONE,0.0,0.0
VA,1996,4,PREDNISONE,20031.0,0.0
PA,1996,1,PREDNISONE,2331.0,0.0
LA,1996,4,PREDNISONE,0.0,0.0
SC,1996,3,PREDNISONE,1029.0,0.0
WY,1996,3,PREDNISONE,0.0,0.0
WA,1996,2,PREDNISONE,883.0,0.0
KS,1996,3,PREDNISONE,1635.0,0.0
FL,1996,1,PREDNISONE,36050.0,0.0
IN,1996,2,PREDNISONE,4291.0,0.0
VA,1996,3,PREDNISONE,336.0,0.0
NJ,1996,3,PREDNISONE,14818.0,0.0
CT,1996,3,PREDNISONE,0.325,0.0
PA,1996,4,PREDNISONE,0.0,0.0
WV,1996,4,PREDNISONE,0.0,0.0
IL,1996,4,PREDNISONE,17931.0,0.0
NC,1996,2,PREDNISONE,1375.0,0.0
NE,1996,3,PREDNISONE,595.0,0.0
DE,1996,2,PREDNISONE,0.0,0.0
MI,1996,4,PREDNISONE,0.0,0.0
WA,1996,4,PREDNISONE,4781.0,0.0
MD,1996,2,PREDNISONE,240.0,0.0
SC,1996,1,PREDNISONE,2880.0,0.0
GA,1996,4,PREDNISONE,7526.0,0.0
FL,1996,4,PREDNISONE,0.0,0.0
MD,1996,2,PREDNISONE,0.0,0.0
MA,1996,2,PREDNISONE,6874.0,0.0
CA,1996,4,PREDNISONE,9353.0,0.0
IL,1996,2,PREDNISONE,1146.0,0.0
OR,1996,4,PREDNISONE,1302.0,0.0
NC,1996,2,PREDNISONE,5586.0,0.0
DE,1996,3,PREDNISONE,0.0,0.0
VA,1996,4,PREDNISONE,0.0,0.0
WY,1996,1,PREDNISONE,1429.0,0.0
FL,1996,3,PREDNISONE,1126.0,0.0
TX,1996,3,PREDNISONE,0.0,0.0
GA,1996,4,PREDNISONE,1931.0,0.0
NM,1996,3,PREDNISONE,0.0,0.0
WV,1996,1,PREDNISONE,0.0,0.0
MI,1996,4,PREDNISONE,524.0,0.0
UT,1996,1,PREDNISONE,0.0,0.0
NE,1996,1,PREDNISONE,0.0,0.0
CO,1996,3,PREDNISONE,730.0,0.0
MN,1996,3,PREDNISONE,1463.0,0.0
NJ,1996,3,PREDNISONE,0.0,0.0
WI,1996,1,PREDNISONE,0.0,0.0
GA,1996,3,CHLORHEXID,45703.0,0.0
FL,1996,4,PREDNISONE,2278.0,0.0
WA,1996,3,PREDNISONE,0.0,0.0
LA,1996,4,PREDNISONE,441.0,0.0
MN,1996,3,PREDNISONE,0.0,0.0
UT,1996,3,PREDNISONE,0.0,0.0
OH,1996,1,PREDNISONE,871.0,0.0
LA,1996,2,PREDNISONE,0.0,0.0
FL,1996,3,PREDNISONE,947.0,0.0
PA,1996,4,PREDNISONE,2100.0,0.0
PA,1996,1,PREDNISONE,0.0,0.0
HI,1996,3,PREDNISONE,0.0,0.0
IL,1996,1,PREDNISONE,429.0,0.0
NH,1996,2,PREDNISONE,553.0,0.0
MA,1996,1,PREDNISONE,19588.0,0.0
GA,1996,4,PREDNISONE,3241.0,0.0
MT,1996,2,PREDNISONE,0.0,0.0
IA,1996,3,PREDNISONE,0.0,0.0
KY,1996,4,PREDNISONE,1688.0,0.0
CA,1996,1,PREDNISONE,51485.0,0.0
VT,1996,2,PREDNISONE,0.0,0.0
KY,1996,4,PREDNISONE,18502.0,0.0
CA,1996,2,PREDNISONE,16271.0,0.0
LA,1996,4,PREDNISONE,0.0,0.0
WV,1996,2,PREDNISONE,0.0,0.0
ND,1996,3,PREDNISONE,0.0,0.0
MO,1996,4,PREDNISONE,1822.0,0.0
CO,1996,3,PREDNISONE,1081.0,0.0
RI,1996,3,PREDNISONE,399.0,0.0
MA,1996,3,PREDNISONE,282.0,0.0
OK,1996,1,PREDNISONE,4530.72,0.0
MI,1996,1,PREDNISONE,5267.0,0.0
SD,1996,1,PREDNISONE,0.0,0.0
MI,1996,3,PREDNISONE,0.0,0.0
FL,1996,3,PREDNISONE,17048.0,0.0
RI,1996,4,PREDNISONE,0.0,0.0
ME,1996,4,PREDNISONE,0.0,0.0
CT,1996,2,PREDNISONE,1653.0,0.0
WY,1996,4,PREDNISONE,0.0,0.0
NC,1996,1,PREDNISONE,4477.0,0.0
MN,1996,2,PREDNISONE,0.0,0.0
OH,1996,4,PREDNISONE,2779.0,0.0
MA,1996,1,PREDNISONE,59619.0,0.0
VA,1996,1,PREDNISONE,303.0,0.0
MS,1996,2,PREDNISONE,2443.0,0.0
OH,1996,1,PREDNISONE,12228.0,0.0
GA,1996,3,PREDNISONE,0.0,0.0
CT,1996,2,PREDNISONE,462.0,0.0
WA,1996,4,CHLORHEXID,113883.0,0.0
MT,1996,2,PREDNISONE,0.0,0.0
DC,1996,4,PREDNISONE,507.0,0.0
MN,1996,3,PREDNISONE,2534.0,0.0
OK,1996,4,PREDNISONE,1936.0,0.0
GA,1996,4,PREDNISONE,0.0,0.0
MD,1996,3,PREDNISONE,0.0,0.0
VA,1996,3,PREDNISONE,2926.0,0.0
ID,1996,2,PREDNISONE,0.0,0.0
NE,1996,2,PREDNISONE,2052.0,0.0
UT,1996,2,PREDNISONE,838.0,0.0
MA,1996,2,PREDNISONE,0.0,0.0
MN,1996,4,PREDNISONE,1851.0,0.0
GA,1996,4,PREDNISONE,0.0,0.0
LA,1996,1,PREDNISONE,1864.0,0.0
ME,1996,3,CHLORHEXID,0.0,0.0
CA,1996,4,PREDNISONE,570.0,0.0
SD,1996,2,PREDNISONE,3354.0,0.0
VA,1996,4,CHLORHEXID,63613.0,0.0
DE,1996,2,PREDNISONE,0.0,0.0
NE,1996,1,PREDNISONE,0.0,0.0
CA,1996,4,PREDNISONE,0.0,0.0
TX,1996,2,PREDNISONE,4599.0,0.0
HI,1996,4,PREDNISONE,1051.0,0.0
IA,1996,1,PREDNISONE,0.0,0.0
ME,1996,1,PREDNISONE,1224.0,0.0
MD,1996,1,PREDNISONE,1131.0,0.0
UT,1996,1,PREDNISONE,0.0,0.0
KY,1996,1,PREDNISONE,2448.0,0.0
CO,1996,1,PREDNISONE,0.0,0.0
AR,1996,4,PREDNISONE,0.0,0.0
OH,1996,1,PREDNISONE,737.0,0.0
DC,1996,3,PREDNISONE,648.0,0.0
PA,1996,4,PREDNISONE,8002.0,0.0
NJ,1996,4,PREDNISONE,2618.0,0.0
AL,1996,1,PREDNISONE,0.0,0.0
NC,1996,1,PREDNISONE,7481.0,0.0
SC,1996,1,PREDNISONE,0.0,0.0
CA,1996,1,PREDNISONE,692.0,0.0
MO,1996,4,PREDNISONE,3981.0,0.0
FL,1996,2,PREDNISONE,9091.0,0.0
HI,1996,2,PREDNISONE,0.0,0.0
ID,1996,3,PREDNISONE,4866.0,0.0
NC,1996,1,PREDNISONE,1158.0,0.0
NM,1996,2,PREDNISONE,0.0,0.0
NY,1996,4,PREDNISONE,0.0,0.0
GA,1996,4,PREDNISONE,3323.0,0.0
ME,1996,2,PREDNISONE,2093.0,0.0
UT,1996,3,PREDNISONE,4699.0,0.0
IA,1996,4,PREDNISONE,0.0,0.0
KY,1996,1,PREDNISONE,0.0,0.0
SC,1996,1,PREDNISONE,2515.0,0.0
AL,1996,3,PREDNISONE,0.0,0.0
MA,1996,3,PREDNISONE,1181.0,0.0
SD,1996,3,PREDNISONE,1264.0,0.0
SC,1996,4,PREDNISONE,1924.0,0.0
SD,1996,1,PREDNISONE,0.0,0.0
WI,1996,2,PREDNISONE,1968.0,0.0
NE,1996,2,PREDNISONE,1041.0,0.0
SC,1996,4,PREDNISONE,2208.0,0.0
VA,1996,3,PREDNISONE,0.0,0.0
KY,1996,4,CHLORHEXID,0.0,0.0
GA,1996,2,PREDNISONE,1734.0,0.0
IL,1996,4,PREDNISONE,8435.0,0.0
NJ,1996,3,PREDNISONE,0.0,0.0
